,id,publish_date,sold_date,days_to_sell
16499,88793,2016-09-08,2016-09-23,15
16500,88795,2016-09-08,2016-11-30,83
16501,88799,2016-09-08,2016-09-13,5
16502,88818,2016-09-08,2016-09-30,22
16503,88819,2016-09-08,2016-09-23,15
16504,88823,2016-09-08,2016-09-30,22
16505,88825,2016-09-08,2016-10-07,29
16506,88828,2016-09-08,2016-09-23,15
16507,88829,2016-09-08,2016-09-30,22
16508,88831,2016-09-08,2016-10-09,31
16509,88836,2016-09-08,2016-09-22,14
16510,88840,2016-09-08,2016-09-23,15
16511,88841,2016-09-08,2016-09-22,14
16512,88842,2016-09-08,2016-09-17,9
16513,88844,2016-09-08,2016-10-13,35
16514,88852,2016-09-08,2016-09-15,7
16515,88859,2016-09-08,2016-09-16,8
16516,88861,2016-09-08,2016-09-20,12
16517,88862,2016-09-08,2016-09-13,5
16518,88864,2016-09-08,2016-10-10,32
16519,88865,2016-09-08,2016-10-10,32
16520,88866,2016-09-08,2016-09-15,7
16521,88867,2016-09-08,2016-10-06,28
16522,88869,2016-09-08,2016-09-30,22
16523,88873,2016-09-08,2016-09-30,22
16524,88877,2016-09-08,2016-09-24,16
16525,88882,2016-09-08,2016-10-01,23
16526,88889,2016-09-08,2016-09-26,18
16527,88892,2016-09-08,2016-10-08,30
16528,88896,2016-09-08,2016-09-26,18
16529,88901,2016-09-08,2016-09-21,13
16530,88909,2016-09-08,2016-09-23,15
16531,88910,2016-09-08,2016-09-23,15
16532,88914,2016-09-08,2016-09-26,18
16533,88915,2016-09-08,2016-09-26,18
16534,88917,2016-09-08,2016-09-23,15
16535,88923,2016-09-08,2016-10-20,42
16536,88924,2016-09-08,2016-09-23,15
16537,88925,2016-09-08,2016-10-18,40
16538,88930,2016-09-08,2016-09-30,22
16539,88934,2016-09-08,2016-09-21,13
16540,88936,2016-09-08,2016-11-15,68
16541,88944,2016-09-08,2016-10-04,26
16542,88947,2016-09-08,2016-10-04,26
16543,88949,2016-09-08,2016-10-08,30
16544,88972,2016-09-08,2016-09-23,15
16545,88977,2016-09-08,2016-09-16,8
16546,88981,2016-09-08,2016-09-16,8
16547,88990,2016-09-08,2016-09-16,8
16548,88992,2016-09-08,2016-09-16,8
16549,88993,2016-09-08,2016-09-16,8
16550,88994,2016-09-08,2016-09-16,8
16551,88997,2016-09-08,2016-09-16,8
16552,88999,2016-09-08,2016-09-16,8
16553,89001,2016-09-08,2016-09-16,8
16554,89003,2016-09-08,2016-09-16,8
16555,89013,2016-09-08,2016-09-10,2
16556,89015,2016-09-08,2016-09-22,14
16557,89017,2016-09-08,2016-09-22,14
16558,89018,2016-09-08,2016-09-27,19
16559,89019,2016-09-08,2016-09-23,15
16560,89022,2016-09-08,2016-09-24,16
16561,89024,2016-09-08,2016-09-24,16
16562,89027,2016-09-08,2016-09-23,15
16563,89034,2016-09-08,2016-09-21,13
16564,89035,2016-09-08,2016-09-21,13
16565,89036,2016-09-08,2016-09-27,19
16566,89037,2016-09-08,2016-09-17,9
16567,89038,2016-09-08,2016-09-16,8
16568,89039,2016-09-08,2016-09-23,15
16569,89040,2016-09-08,2016-09-17,9
16570,89046,2016-09-08,2016-09-23,15
16571,89048,2016-09-08,2016-09-24,16
16572,89049,2016-09-08,2016-09-22,14
16573,89050,2016-09-08,2016-09-22,14
16574,89054,2016-09-08,2016-09-27,19
16575,89058,2016-09-08,2016-09-22,14
16576,89059,2016-09-08,2016-09-22,14
16577,89060,2016-09-08,2016-09-22,14
16578,89061,2016-09-08,2016-09-22,14
16579,89062,2016-09-08,2016-11-18,71
16580,89063,2016-09-08,2016-09-14,6
16581,89064,2016-09-08,2016-09-24,16
16582,89065,2016-09-08,2016-09-24,16
16583,89066,2016-09-08,2016-10-21,43
16584,89067,2016-09-08,2016-09-16,8
16585,89068,2016-09-08,2016-09-24,16
16586,89069,2016-09-08,2016-09-13,5
16587,89070,2016-09-08,2016-10-06,28
16588,89071,2016-09-08,2016-11-09,62
16589,89072,2016-09-08,2016-09-23,15
16590,89078,2016-09-08,2016-09-24,16
16591,89082,2016-09-08,2016-09-28,20
16592,89084,2016-09-08,2016-09-25,17
16593,89085,2016-09-08,2016-09-14,6
16594,89087,2016-09-08,2016-09-22,14
16595,89088,2016-09-08,2016-09-13,5
16596,89089,2016-09-08,2016-12-09,92
16597,89090,2016-09-08,2016-09-17,9
16598,89092,2016-09-08,2016-09-11,3
16599,89093,2016-09-08,2016-09-30,22
16600,89097,2016-09-08,2016-09-18,10
16601,89098,2016-09-08,2016-09-23,15
16602,89100,2016-09-08,2016-09-15,7
16603,89101,2016-09-08,2016-10-07,29
16604,89110,2016-09-08,2016-09-23,15
16605,89124,2016-09-09,2016-09-23,14
16606,89126,2016-09-09,2016-11-05,57
16607,89130,2016-09-09,2016-09-15,6
16608,89133,2016-09-09,2016-09-26,17
16609,89135,2016-09-09,2016-09-23,14
16610,89143,2016-09-09,2016-09-23,14
16611,89144,2016-09-09,2016-09-23,14
16612,89145,2016-09-09,2016-11-05,57
16613,89148,2016-09-09,2016-11-05,57
16614,89149,2016-09-09,2016-09-17,8
16615,89151,2016-09-09,2016-09-20,11
16616,89152,2016-09-09,2016-09-17,8
16617,89153,2016-09-09,2016-09-24,15
16618,89154,2016-09-09,2016-09-28,19
16619,89155,2016-09-09,2016-09-17,8
16620,89157,2016-09-09,2016-09-25,16
16621,89163,2016-09-09,2016-11-11,63
16622,89169,2016-09-09,2016-09-28,19
16623,89171,2016-09-09,2016-09-23,14
16624,89173,2016-09-09,2016-10-04,25
16625,89176,2016-09-09,2016-09-16,7
16626,89179,2016-09-09,2016-09-13,4
16627,89180,2016-09-09,2016-09-30,21
16628,89182,2016-09-09,2016-09-10,1
16629,89183,2016-09-09,2016-09-20,11
16630,89185,2016-09-09,2016-09-15,6
16631,89190,2016-09-09,2016-11-05,57
16632,89191,2016-09-09,2016-09-24,15
16633,89197,2016-09-09,2016-09-21,12
16634,89201,2016-09-09,2016-09-15,6
16635,89203,2016-09-09,2016-09-23,14
16636,89205,2016-09-09,2016-09-21,12
16637,89210,2016-09-09,2016-09-29,20
16638,89215,2016-09-09,2016-09-23,14
16639,89219,2016-09-09,2016-09-29,20
16640,89222,2016-09-09,2016-12-07,89
16641,89225,2016-09-09,2016-09-29,20
16642,89226,2016-09-09,2016-09-10,1
16643,89237,2016-09-09,2016-09-17,8
16644,89242,2016-09-09,2016-09-22,13
16645,89243,2016-09-09,2016-09-24,15
16646,89244,2016-09-09,2016-09-17,8
16647,89245,2016-09-09,2016-11-05,57
16648,89249,2016-09-09,2016-09-22,13
16649,89257,2016-09-09,2016-11-05,57
16650,89266,2016-09-09,2016-09-22,13
16651,89268,2016-09-09,2016-09-22,13
16652,89269,2016-09-09,2016-09-28,19
16653,89274,2016-09-09,2016-09-14,5
16654,89275,2016-09-09,2016-11-05,57
16655,89280,2016-09-09,2016-09-27,18
16656,89283,2016-09-09,2016-11-05,57
16657,89292,2016-09-09,2016-11-05,57
16658,89294,2016-09-09,2016-09-22,13
16659,89296,2016-09-09,2016-09-22,13
16660,89299,2016-09-09,2016-09-22,13
16661,89305,2016-09-09,2016-11-05,57
16662,89308,2016-09-09,2016-09-30,21
16663,89311,2016-09-09,2016-11-05,57
16664,89312,2016-09-09,2016-09-30,21
16665,89316,2016-09-09,2016-10-06,27
16666,89317,2016-09-09,2016-09-23,14
16667,89319,2016-09-09,2016-09-30,21
16668,89330,2016-09-09,2016-11-05,57
16669,89337,2016-09-09,2016-11-05,57
16670,89339,2016-09-09,2016-11-05,57
16671,89344,2016-09-09,2016-09-20,11
16672,89350,2016-09-09,2016-09-10,1
16673,89351,2016-09-09,2016-09-23,14
16674,89359,2016-09-09,2016-09-24,15
16675,89360,2016-09-09,2016-09-30,21
16676,89362,2016-09-09,2016-09-24,15
16677,89364,2016-09-09,2016-09-26,17
16678,89371,2016-09-09,2016-09-13,4
16679,89375,2016-09-09,2016-09-30,21
16680,89378,2016-09-09,2016-09-21,12
16681,89382,2016-09-09,2016-09-24,15
16682,89384,2016-09-09,2016-09-23,14
16683,89388,2016-09-09,2016-09-17,8
16684,89403,2016-09-09,2016-09-24,15
16685,89405,2016-09-09,2016-09-30,21
16686,89412,2016-09-09,2016-09-24,15
16687,89414,2016-09-09,2016-09-10,1
16688,89420,2016-09-09,2016-09-20,11
16689,89422,2016-09-09,2016-10-20,41
16690,89443,2016-09-09,2016-09-22,13
16691,89447,2016-09-09,2016-09-30,21
16692,89450,2016-09-09,2016-09-23,14
16693,89453,2016-09-09,2016-09-17,8
16694,89454,2016-09-09,2016-09-22,13
16695,89460,2016-09-09,2016-09-23,14
16696,89461,2016-09-09,2016-09-30,21
16697,89472,2016-09-09,2016-09-23,14
16698,89475,2016-09-09,2016-09-29,20
16699,89484,2016-09-09,2016-11-03,55
16700,89488,2016-09-09,2016-09-23,14
16701,89503,2016-09-09,2016-09-17,8
16702,89507,2016-09-09,2016-09-16,7
16703,89509,2016-09-09,2016-09-23,14
16704,89510,2016-09-09,2016-09-23,14
16705,89513,2016-09-09,2016-12-15,97
16706,89524,2016-09-09,2016-09-17,8
16707,89525,2016-09-09,2016-09-25,16
16708,89527,2016-09-09,2016-09-23,14
16709,89541,2016-09-09,2016-09-30,21
16710,89547,2016-09-09,2016-09-21,12
16711,89548,2016-09-09,2016-09-23,14
16712,89549,2016-09-09,2016-09-23,14
16713,89550,2016-09-09,2016-09-23,14
16714,89551,2016-09-09,2016-10-20,41
16715,89552,2016-09-09,2016-09-23,14
16716,89557,2016-09-09,2016-09-15,6
16717,89562,2016-09-09,2016-10-12,33
16718,89563,2016-09-09,2016-09-23,14
16719,89565,2016-09-09,2016-09-23,14
16720,89571,2016-09-09,2016-09-16,7
16721,89574,2016-09-09,2016-09-13,4
16722,89578,2016-09-09,2016-09-16,7
16723,89580,2016-09-09,2016-09-16,7
16724,89584,2016-09-09,2016-09-15,6
16725,89585,2016-09-09,2016-09-16,7
16726,89587,2016-09-09,2016-09-16,7
16727,89588,2016-09-09,2016-09-16,7
16728,89590,2016-09-09,2016-09-16,7
16729,89591,2016-09-09,2016-09-16,7
16730,89592,2016-09-09,2016-09-16,7
16731,89593,2016-09-09,2016-09-16,7
16732,89597,2016-09-09,2016-09-16,7
16733,89607,2016-09-09,2016-09-16,7
16734,89615,2016-09-09,2016-09-16,7
16735,89617,2016-09-09,2016-09-16,7
16736,89618,2016-09-09,2016-09-10,1
16737,89620,2016-09-09,2016-09-16,7
16738,89622,2016-09-09,2016-09-16,7
16739,89626,2016-09-09,2016-09-16,7
16740,89633,2016-09-09,2016-09-22,13
16741,89634,2016-09-09,2016-09-28,19
16742,89637,2016-09-09,2016-09-29,20
16743,89639,2016-09-09,2016-09-24,15
16744,89640,2016-09-09,2016-09-24,15
16745,89641,2016-09-09,2016-09-24,15
16746,89643,2016-09-09,2016-10-06,27
16747,89650,2016-09-09,2016-09-23,14
16748,89651,2016-09-09,2016-09-23,14
16749,89653,2016-09-09,2016-09-17,8
16750,89656,2016-09-09,2016-09-23,14
16751,89657,2016-09-09,2016-09-23,14
16752,89658,2016-09-09,2016-09-23,14
16753,89660,2016-09-09,2016-09-24,15
16754,89666,2016-09-09,2016-09-22,13
16755,89667,2016-09-09,2016-09-24,15
16756,89669,2016-09-09,2016-11-03,55
16757,89673,2016-09-09,2016-09-22,13
16758,89675,2016-09-09,2016-09-24,15
16759,89678,2016-09-09,2016-09-23,14
16760,89679,2016-09-09,2016-09-24,15
16761,89680,2016-09-09,2016-09-23,14
16762,89681,2016-09-09,2016-09-30,21
16763,89682,2016-09-09,2016-11-09,61
16764,89683,2016-09-09,2016-10-11,32
16765,89684,2016-09-09,2016-09-22,13
16766,89686,2016-09-09,2016-09-24,15
16767,89687,2016-09-09,2016-10-07,28
16768,89688,2016-09-09,2016-09-23,14
16769,89689,2016-09-09,2016-09-22,13
16770,89691,2016-09-09,2016-10-05,26
16771,89692,2016-09-09,2016-09-16,7
16772,89693,2016-09-09,2016-09-24,15
16773,89694,2016-09-09,2016-09-22,13
16774,89695,2016-09-09,2016-09-25,16
16775,89696,2016-09-09,2016-10-04,25
16776,89697,2016-09-09,2016-09-15,6
16777,89698,2016-09-09,2016-09-23,14
16778,89699,2016-09-09,2016-09-17,8
16779,89700,2016-09-09,2016-09-22,13
16780,89702,2016-09-09,2016-09-20,11
16781,89707,2016-09-09,2016-09-22,13
16782,89709,2016-09-09,2016-10-08,29
16783,89711,2016-09-09,2016-09-23,14
16784,89712,2016-09-09,2016-09-24,15
16785,89714,2016-09-09,2016-09-23,14
16786,89715,2016-09-09,2016-09-24,15
16787,89716,2016-09-09,2016-09-21,12
16788,89717,2016-09-09,2016-09-14,5
16789,89718,2016-09-09,2016-09-24,15
16790,89719,2016-09-09,2016-09-17,8
16791,89723,2016-09-09,2016-09-30,21
16792,89725,2016-09-09,2016-09-18,9
16793,89726,2016-09-09,2016-09-18,9
16794,89727,2016-09-09,2016-09-28,19
16795,89729,2016-09-09,2016-09-23,14
16796,89730,2016-09-09,2016-12-04,86
16797,89731,2016-09-09,2016-09-30,21
16798,89732,2016-09-09,2016-09-13,4
16799,89733,2016-09-09,2016-09-10,1
16800,89734,2016-09-09,2016-10-01,22
16801,89736,2016-09-09,2016-09-25,16
16802,89737,2016-09-09,2016-09-22,13
16803,89738,2016-09-09,2016-09-30,21
16804,89739,2016-09-09,2016-10-04,25
16805,89743,2016-09-09,2016-09-23,14
16806,89745,2016-09-09,2016-09-22,13
16807,89746,2016-09-09,2016-09-24,15
16808,89748,2016-09-09,2016-09-16,7
16809,89749,2016-09-09,2016-09-21,12
16810,89750,2016-09-09,2016-09-22,13
16811,89753,2016-09-09,2016-09-26,17
16812,89754,2016-09-09,2016-09-24,15
16813,89755,2016-09-09,2016-09-24,15
16814,89759,2016-09-09,2016-09-23,14
16815,89774,2016-09-10,2016-11-05,56
16816,89782,2016-09-10,2016-09-29,19
16817,89783,2016-09-10,2016-09-24,14
16818,89785,2016-09-10,2016-10-01,21
16819,89795,2016-09-10,2016-09-28,18
16820,89798,2016-09-10,2016-09-24,14
16821,89802,2016-09-10,2016-09-27,17
16822,89803,2016-09-10,2016-09-24,14
16823,89805,2016-09-10,2016-09-22,12
16824,89807,2016-09-10,2016-11-05,56
16825,89808,2016-09-10,2016-11-05,56
16826,89812,2016-09-10,2016-09-21,11
16827,89813,2016-09-10,2016-11-05,56
16828,89817,2016-09-10,2016-10-01,21
16829,89819,2016-09-10,2016-09-26,16
16830,89829,2016-09-10,2016-09-23,13
16831,89830,2016-09-10,2016-09-26,16
16832,89833,2016-09-10,2016-12-08,89
16833,89834,2016-09-10,2016-09-22,12
16834,89840,2016-09-10,2016-11-05,56
16835,89846,2016-09-10,2016-09-24,14
16836,89850,2016-09-10,2016-09-23,13
16837,89853,2016-09-10,2016-09-28,18
16838,89855,2016-09-10,2016-09-21,11
16839,89857,2016-09-10,2016-11-05,56
16840,89858,2016-09-10,2016-09-15,5
16841,89861,2016-09-10,2016-09-22,12
16842,89863,2016-09-10,2016-11-05,56
16843,89875,2016-09-10,2016-09-22,12
16844,89881,2016-09-10,2016-09-23,13
16845,89882,2016-09-10,2016-09-22,12
16846,89883,2016-09-10,2016-09-23,13
16847,89885,2016-09-10,2016-09-22,12
16848,89886,2016-09-10,2016-09-21,11
16849,89887,2016-09-10,2016-10-01,21
16850,89891,2016-09-10,2016-09-22,12
16851,89896,2016-09-10,2016-09-22,12
16852,89898,2016-09-10,2016-09-22,12
16853,89899,2016-09-10,2016-09-12,2
16854,89902,2016-09-10,2016-11-05,56
16855,89903,2016-09-10,2016-09-24,14
16856,89904,2016-09-10,2016-09-22,12
16857,89906,2016-09-10,2016-11-05,56
16858,89913,2016-09-10,2016-09-17,7
16859,89924,2016-09-10,2016-09-23,13
16860,89927,2016-09-10,2016-09-14,4
16861,89930,2016-09-10,2016-09-28,18
16862,89935,2016-09-10,2016-09-23,13
16863,89936,2016-09-10,2016-09-22,12
16864,89938,2016-09-10,2016-09-23,13
16865,89939,2016-09-10,2016-09-22,12
16866,89940,2016-09-10,2016-11-05,56
16867,89943,2016-09-10,2016-09-17,7
16868,89949,2016-09-10,2016-09-23,13
16869,89950,2016-09-10,2016-09-23,13
16870,89952,2016-09-10,2016-11-05,56
16871,89953,2016-09-10,2016-11-10,61
16872,89957,2016-09-10,2016-09-21,11
16873,89958,2016-09-10,2016-09-21,11
16874,89963,2016-09-10,2016-11-05,56
16875,89964,2016-09-10,2016-11-08,59
16876,89965,2016-09-10,2016-11-05,56
16877,89966,2016-09-10,2016-11-05,56
16878,89968,2016-09-10,2016-09-22,12
16879,89976,2016-09-10,2016-09-29,19
16880,89977,2016-09-10,2016-09-23,13
16881,89984,2016-09-10,2016-09-22,12
16882,89987,2016-09-10,2016-11-05,56
16883,89988,2016-09-10,2016-09-28,18
16884,89991,2016-09-10,2016-09-30,20
16885,89995,2016-09-10,2016-09-24,14
16886,90003,2016-09-10,2016-10-04,24
16887,90009,2016-09-10,2016-09-21,11
16888,90019,2016-09-10,2016-11-05,56
16889,90031,2016-09-10,2016-09-23,13
16890,90037,2016-09-10,2016-09-22,12
16891,90039,2016-09-10,2016-09-23,13
16892,90040,2016-09-10,2016-11-05,56
16893,90042,2016-09-10,2016-09-30,20
16894,90049,2016-09-10,2016-11-05,56
16895,90052,2016-09-10,2016-09-22,12
16896,90055,2016-09-10,2016-10-01,21
16897,90057,2016-09-10,2016-10-01,21
16898,90062,2016-09-10,2016-11-12,63
16899,90066,2016-09-10,2016-09-29,19
16900,90068,2016-09-10,2016-11-05,56
16901,90073,2016-09-10,2016-11-18,69
16902,90076,2016-09-10,2016-09-30,20
16903,90078,2016-09-10,2016-11-05,56
16904,90079,2016-09-10,2016-12-09,90
16905,90080,2016-09-10,2016-09-14,4
16906,90085,2016-09-10,2016-09-30,20
16907,90086,2016-09-10,2016-12-17,98
16908,90089,2016-09-10,2016-09-22,12
16909,90090,2016-09-10,2016-09-27,17
16910,90091,2016-09-10,2016-11-05,56
16911,90094,2016-09-10,2016-09-21,11
16912,90095,2016-09-10,2016-11-05,56
16913,90096,2016-09-10,2016-11-30,81
16914,90097,2016-09-10,2016-11-05,56
16915,90098,2016-09-10,2016-09-15,5
16916,90105,2016-09-10,2016-11-23,74
16917,90109,2016-09-10,2016-09-14,4
16918,90112,2016-09-10,2016-09-24,14
16919,90118,2016-09-10,2016-10-01,21
16920,90119,2016-09-10,2016-10-01,21
16921,90124,2016-09-10,2016-09-21,11
16922,90125,2016-09-10,2016-10-07,27
16923,90128,2016-09-10,2016-09-17,7
16924,90136,2016-09-10,2016-11-19,70
16925,90138,2016-09-10,2016-10-26,46
16926,90143,2016-09-10,2016-09-30,20
16927,90145,2016-09-10,2016-09-24,14
16928,90149,2016-09-10,2016-09-23,13
16929,90154,2016-09-10,2016-09-23,13
16930,90155,2016-09-10,2016-09-23,13
16931,90157,2016-09-10,2016-10-01,21
16932,90160,2016-09-10,2016-09-30,20
16933,90165,2016-09-10,2016-10-07,27
16934,90180,2016-09-10,2016-10-08,28
16935,90185,2016-09-10,2016-09-15,5
16936,90188,2016-09-10,2016-09-21,11
16937,90195,2016-09-10,2016-10-06,26
16938,90196,2016-09-10,2016-09-23,13
16939,90197,2016-09-10,2016-09-30,20
16940,90198,2016-09-10,2016-09-17,7
16941,90203,2016-09-10,2016-09-24,14
16942,90205,2016-09-10,2016-09-24,14
16943,90207,2016-09-10,2016-09-17,7
16944,90209,2016-09-10,2016-09-30,20
16945,90212,2016-09-10,2016-11-03,54
16946,90216,2016-09-10,2016-09-30,20
16947,90221,2016-09-10,2016-09-23,13
16948,90233,2016-09-10,2016-09-23,13
16949,90234,2016-09-10,2016-11-06,57
16950,90236,2016-09-10,2016-09-23,13
16951,90237,2016-09-10,2016-09-12,2
16952,90239,2016-09-10,2016-09-30,20
16953,90242,2016-09-10,2016-09-21,11
16954,90254,2016-09-10,2016-09-30,20
16955,90263,2016-09-10,2016-09-30,20
16956,90271,2016-09-10,2016-09-23,13
16957,90273,2016-09-10,2016-09-23,13
16958,90275,2016-09-10,2016-11-25,76
16959,90276,2016-09-10,2016-09-15,5
16960,90277,2016-09-10,2016-09-30,20
16961,90278,2016-09-10,2016-09-23,13
16962,90285,2016-09-10,2016-09-23,13
16963,90293,2016-09-10,2016-09-30,20
16964,90298,2016-09-10,2016-10-01,21
16965,90299,2016-09-10,2016-09-23,13
16966,90301,2016-09-10,2016-09-30,20
16967,90303,2016-09-10,2016-09-23,13
16968,90306,2016-09-10,2016-09-24,14
16969,90313,2016-09-10,2016-12-17,98
16970,90314,2016-09-10,2016-09-30,20
16971,90320,2016-09-10,2016-09-23,13
16972,90329,2016-09-10,2016-09-18,8
16973,90333,2016-09-10,2016-09-23,13
16974,90334,2016-09-10,2016-09-30,20
16975,90335,2016-09-10,2016-09-29,19
16976,90339,2016-09-10,2016-10-12,32
16977,90341,2016-09-10,2016-11-10,61
16978,90343,2016-09-10,2016-09-23,13
16979,90347,2016-09-10,2016-09-27,17
16980,90359,2016-09-10,2016-12-13,94
16981,90360,2016-09-10,2016-10-18,38
16982,90363,2016-09-10,2016-11-03,54
16983,90366,2016-09-10,2016-12-15,96
16984,90368,2016-09-10,2016-09-15,5
16985,90369,2016-09-10,2016-09-23,13
16986,90371,2016-09-10,2016-10-05,25
16987,90373,2016-09-10,2016-09-16,6
16988,90374,2016-09-10,2016-09-16,6
16989,90381,2016-09-10,2016-11-03,54
16990,90386,2016-09-10,2016-09-25,15
16991,90389,2016-09-10,2016-09-21,11
16992,90390,2016-09-10,2016-09-23,13
16993,90391,2016-09-10,2016-09-16,6
16994,90392,2016-09-10,2016-09-23,13
16995,90397,2016-09-10,2016-10-05,25
16996,90399,2016-09-10,2016-09-23,13
16997,90401,2016-09-10,2016-09-15,5
16998,90402,2016-09-10,2016-09-23,13
16999,90413,2016-09-10,2016-09-21,11
17000,90414,2016-09-10,2016-12-15,96
17001,90425,2016-09-10,2016-09-23,13
17002,90428,2016-09-10,2016-09-17,7
17003,90429,2016-09-10,2016-10-11,31
17004,90431,2016-09-10,2016-09-25,15
17005,90432,2016-09-10,2016-09-21,11
17006,90435,2016-09-10,2016-09-16,6
17007,90439,2016-09-10,2016-09-16,6
17008,90441,2016-09-10,2016-09-15,5
17009,90448,2016-09-10,2016-09-16,6
17010,90450,2016-09-10,2016-09-16,6
17011,90451,2016-09-10,2016-09-16,6
17012,90453,2016-09-10,2016-09-14,4
17013,90455,2016-09-10,2016-09-16,6
17014,90456,2016-09-10,2016-09-16,6
17015,90457,2016-09-10,2016-09-16,6
17016,90459,2016-09-10,2016-09-16,6
17017,90461,2016-09-10,2016-09-16,6
17018,90462,2016-09-10,2016-09-16,6
17019,90463,2016-09-10,2016-09-16,6
17020,90465,2016-09-10,2016-09-16,6
17021,90468,2016-09-10,2016-09-16,6
17022,90478,2016-09-10,2016-09-24,14
17023,90482,2016-09-10,2016-09-25,15
17024,90485,2016-09-10,2016-09-29,19
17025,90486,2016-09-10,2016-10-14,34
17026,90488,2016-09-10,2016-09-22,12
17027,90490,2016-09-10,2016-09-23,13
17028,90499,2016-09-10,2016-10-24,44
17029,90503,2016-09-10,2016-09-23,13
17030,90505,2016-09-10,2016-09-22,12
17031,90508,2016-09-10,2016-10-01,21
17032,90513,2016-09-10,2016-09-28,18
17033,90516,2016-09-10,2016-09-23,13
17034,90518,2016-09-10,2016-09-21,11
17035,90519,2016-09-10,2016-09-17,7
17036,90520,2016-09-10,2016-09-22,12
17037,90521,2016-09-10,2016-09-22,12
17038,90523,2016-09-10,2016-09-21,11
17039,90524,2016-09-10,2016-09-22,12
17040,90526,2016-09-10,2016-09-16,6
17041,90528,2016-09-10,2016-10-01,21
17042,90531,2016-09-10,2016-10-01,21
17043,90532,2016-09-10,2016-09-22,12
17044,90533,2016-09-10,2016-09-17,7
17045,90535,2016-09-10,2016-09-22,12
17046,90536,2016-09-10,2016-09-23,13
17047,90537,2016-09-10,2016-09-23,13
17048,90538,2016-09-10,2016-09-16,6
17049,90539,2016-09-10,2016-09-15,5
17050,90540,2016-09-10,2016-09-22,12
17051,90541,2016-09-10,2016-09-13,3
17052,90542,2016-09-10,2016-11-03,54
17053,90543,2016-09-10,2016-10-04,24
17054,90544,2016-09-10,2016-09-24,14
17055,90546,2016-09-10,2016-09-25,15
17056,90547,2016-09-10,2016-09-22,12
17057,90548,2016-09-10,2016-09-12,2
17058,90549,2016-09-10,2016-09-27,17
17059,90550,2016-09-10,2016-09-22,12
17060,90551,2016-09-10,2016-09-22,12
17061,90552,2016-09-10,2016-09-30,20
17062,90553,2016-09-10,2016-09-24,14
17063,90554,2016-09-10,2016-11-03,54
17064,90555,2016-09-10,2016-09-21,11
17065,90556,2016-09-10,2016-09-16,6
17066,90557,2016-09-10,2016-09-24,14
17067,90558,2016-09-10,2016-09-22,12
17068,90559,2016-09-10,2016-10-01,21
17069,90560,2016-09-10,2016-09-22,12
17070,90561,2016-09-10,2016-10-14,34
17071,90562,2016-09-10,2016-09-16,6
17072,90563,2016-09-10,2016-10-15,35
17073,90564,2016-09-10,2016-09-16,6
17074,90565,2016-09-10,2016-11-23,74
17075,90567,2016-09-10,2016-09-14,4
17076,90568,2016-09-10,2016-09-25,15
17077,90569,2016-09-10,2016-10-18,38
17078,90570,2016-09-10,2016-09-23,13
17079,90571,2016-09-10,2016-09-29,19
17080,90572,2016-09-10,2016-11-09,60
17081,90573,2016-09-10,2016-09-26,16
17082,90574,2016-09-10,2016-09-13,3
17083,90575,2016-09-10,2016-09-17,7
17084,90576,2016-09-10,2016-10-04,24
17085,90577,2016-09-10,2016-09-22,12
17086,90579,2016-09-10,2016-10-19,39
17087,90580,2016-09-10,2016-09-19,9
17088,90581,2016-09-10,2016-09-23,13
17089,90584,2016-09-10,2016-09-13,3
17090,90585,2016-09-10,2016-09-22,12
17091,90591,2016-09-10,2016-09-24,14
17092,90592,2016-09-10,2016-09-23,13
17093,90598,2016-09-10,2016-09-23,13
17094,90601,2016-09-10,2016-09-21,11
17095,90603,2016-09-10,2016-09-25,15
17096,90604,2016-09-10,2016-09-29,19
17097,90605,2016-09-10,2016-09-30,20
17098,90607,2016-09-10,2016-10-12,32
17099,90608,2016-09-10,2016-09-18,8
17100,90611,2016-09-10,2016-09-21,11
17101,90612,2016-09-10,2016-09-17,7
17102,90615,2016-09-10,2016-09-22,12
17103,90616,2016-09-10,2016-09-22,12
17104,90618,2016-09-10,2016-09-27,17
17105,90619,2016-09-10,2016-10-01,21
17106,90620,2016-09-10,2016-10-07,27
17107,90621,2016-09-10,2016-10-15,35
17108,90622,2016-09-10,2016-10-15,35
17109,90623,2016-09-10,2016-09-28,18
17110,90625,2016-09-10,2016-10-08,28
17111,90626,2016-09-10,2016-09-22,12
17112,90628,2016-09-10,2016-09-23,13
17113,90631,2016-09-10,2016-09-21,11
17114,90632,2016-09-10,2016-09-24,14
17115,90633,2016-09-10,2016-10-21,41
17116,90634,2016-09-10,2016-09-28,18
17117,90636,2016-09-10,2016-09-25,15
17118,90637,2016-09-10,2016-09-24,14
17119,90651,2016-09-10,2016-09-27,17
17120,90660,2016-09-11,2016-11-05,55
17121,90661,2016-09-11,2016-09-23,12
17122,90662,2016-09-11,2016-10-04,23
17123,90670,2016-09-11,2016-09-22,11
17124,90671,2016-09-11,2016-09-21,10
17125,90683,2016-09-11,2016-11-05,55
17126,90684,2016-09-11,2016-09-15,4
17127,90685,2016-09-11,2016-11-05,55
17128,90710,2016-09-11,2016-09-22,11
17129,90715,2016-09-11,2016-10-14,33
17130,90773,2016-09-11,2016-10-11,30
17131,90776,2016-09-11,2016-09-30,19
17132,90783,2016-09-11,2016-09-12,1
17133,90843,2016-09-11,2016-10-06,25
